"No.","Time","Source","Destination","Protocol","Length","Info"
"550","132.466276743","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=14693 Ack=11744 Win=65535 Len=0"
"551","134.371375978","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"552","134.371701103","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=11744 Ack=14826 Win=65535 Len=0"
"553","134.511422901","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"554","134.511509384","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=14826 Ack=11857 Win=65535 Len=0"
"555","134.928087467","149.154.167.99","10.0.2.15","TLSv1.2","219","Application Data"
"556","134.928192146","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=14826 Ack=12020 Win=65535 Len=0"
"557","134.963335988","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"558","134.963841475","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=12020 Ack=14975 Win=65535 Len=0"
"559","136.371857623","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"560","136.372115677","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=12020 Ack=15174 Win=65535 Len=0"
"561","136.451643687","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"562","136.498140555","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=15174 Ack=12133 Win=65535 Len=0"
"565","138.433102889","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"566","138.433436665","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=12133 Ack=15323 Win=65535 Len=0"
"567","138.518760723","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"568","138.518802717","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=15323 Ack=12246 Win=65535 Len=0"
"569","140.415561192","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"570","140.415841605","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=12246 Ack=15472 Win=65535 Len=0"
"571","140.499132040","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"572","140.499278294","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=15472 Ack=12359 Win=65535 Len=0"
"573","142.423605989","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"574","142.424046402","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=12359 Ack=15671 Win=65535 Len=0"
"575","142.501554695","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"576","142.501626169","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=15671 Ack=12472 Win=65535 Len=0"
"577","142.617062058","10.0.2.15","149.154.167.99","TLSv1.3","95","Application Data"
"578","142.617445987","149.154.167.99","10.0.2.15","TCP","62","443  >  45104 [ACK] Seq=6518 Ack=1139 Win=65535 Len=0"
