"No.","Time","Source","Destination","Protocol","Length","Info"
"324","70.186770387","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=5375 Ack=6851 Win=65535 Len=0"
"325","70.266007758","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"326","70.266054502","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=6851 Ack=5488 Win=65535 Len=0"
"327","72.220514365","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"328","72.220958623","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=5488 Ack=6984 Win=65535 Len=0"
"329","72.299573433","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"330","72.299613954","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=6984 Ack=5601 Win=65535 Len=0"
"331","72.564994299","10.0.2.15","149.154.167.99","TLSv1.3","255","Application Data"
"332","72.565442033","149.154.167.99","10.0.2.15","TCP","62","443  >  45992 [ACK] Seq=53239 Ack=3017 Win=65535 Len=0"
"333","72.648152605","149.154.167.99","10.0.2.15","TLSv1.3","169","Application Data"
"334","72.648421149","10.0.2.15","149.154.167.99","TCP","56","45992  >  443 [ACK] Seq=3017 Ack=53352 Win=62780 Len=0"
"335","73.985947954","10.0.2.15","149.154.167.99","TLSv1.3","84","Application Data"
"336","73.987021429","149.154.167.99","10.0.2.15","TCP","62","443  >  45992 [ACK] Seq=53352 Ack=3045 Win=65535 Len=0"
"337","74.068429270","149.154.167.99","10.0.2.15","TLSv1.3","118","Application Data, Application Data"
"338","74.068538074","10.0.2.15","149.154.167.99","TCP","56","45992  >  443 [ACK] Seq=3045 Ack=53414 Win=62780 Len=0"
"339","74.069183976","10.0.2.15","149.154.167.99","TLSv1.3","80","Application Data"
"340","74.069287627","10.0.2.15","149.154.167.99","TCP","56","45992  >  443 [FIN, ACK] Seq=3069 Ack=53414 Win=62780 Len=0"
"341","74.070063368","149.154.167.99","10.0.2.15","TCP","62","443  >  45992 [ACK] Seq=53414 Ack=3069 Win=65535 Len=0"
"342","74.070064013","149.154.167.99","10.0.2.15","TCP","62","443  >  45992 [ACK] Seq=53414 Ack=3070 Win=65535 Len=0"
"343","74.070691455","149.154.167.99","10.0.2.15","TCP","62","443  >  45992 [FIN, ACK] Seq=53414 Ack=3070 Win=65535 Len=0"
"344","74.070747627","10.0.2.15","149.154.167.99","TCP","56","45992  >  443 [ACK] Seq=3070 Ack=53415 Win=62780 Len=0"
"345","74.191673206","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"346","74.191944563","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=5601 Ack=7151 Win=65535 Len=0"
"347","74.340773398","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"348","74.340807783","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=7151 Ack=5714 Win=65535 Len=0"
"355","76.226156023","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"356","76.226575407","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=5714 Ack=7284 Win=65535 Len=0"
"357","76.396861793","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
