"No.","Time","Source","Destination","Protocol","Length","Info"
"420","168.638633263","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=17468 Ack=13746 Win=65535 Len=0"
"421","170.562733816","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"422","170.563088955","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=13746 Ack=17617 Win=65535 Len=0"
"423","170.666371295","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"424","170.666406276","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=17617 Ack=13859 Win=65535 Len=0"
"425","172.586295652","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"426","172.586760367","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=13859 Ack=17784 Win=65535 Len=0"
"427","172.665437616","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"428","172.665467503","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=17784 Ack=13972 Win=65535 Len=0"
"429","174.396507767","149.154.167.99","10.0.2.15","TLSv1.2","219","Application Data"
"430","174.396559670","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=17784 Ack=14135 Win=65535 Len=0"
"431","174.418899157","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"432","174.419195494","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=14135 Ack=17983 Win=65535 Len=0"
"433","174.575465360","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"434","174.575915009","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=14135 Ack=18116 Win=65535 Len=0"
"435","174.653859211","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"436","174.744175092","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=18116 Ack=14248 Win=65535 Len=0"
